ENERGY STAR Unique ID,ENERGY STAR Partner,Brand Name,Model Name,Model Number,Additional Model Information,UPC,Product Type,Panel Type,Native Resolution (pixels),Total Native Resolution (megapixels),Screen Size (inches),Screen Area (square inches),Model Features,Features Enabled in Default On Mode,Features Enabled in Default Sleep Mode,Signal or Data Interfaces,Power Source,On Mode Power (watts),Maximum On Mode Power Limit for Signage Certification (watts),Sleep Mode Power (watts),Maximum Sleep Mode Power Limit for Signage Certification (watts),Off Mode Power (watts),On Mode Power at 12 Lux at 115 Volts (W),On Mode Power at 300 Lux (watts),Monitor Total Energy Consumption at 115 Volts (kWh/yr),Maximum Total Energy Consumption Limit for Monitor Certification (kWh/yr),Maximum Luminance (candelas per square meter),Enhanced-Performance Display?,Color Gamut,Color Spaces Supported,High Dynamic Range (HDR),Display Contrast Ratio  at 0 deg. Horiz. Viewing Angle,Reported Contrast Ratio at -85 Degrees (Left) Horizontal Viewing Angle,Reported Contrast Ratio at +85 Degrees (Right) Horizontal Viewing Angle,USB-C with Power Delivery Supported,Maximum Power Delivery (W),Tiled Display System,Maximum Tiled Configuration,Date Available On Market,Date Certified,Markets,CB Model Identifier,Meets Most Efficient 2023 Criteria
2402127,NZS Inc dba Clary Icon,OneScreen,TL7-75,TL7-75,,857479008675,Signage Display,IPS LCD,3840 x 2160,8.3,74.5,2372.72,"Bluetooth,Touch Screen,USB-C,Built-In Speakers,Plug-in Module (Removable)","Bluetooth,Touch Screen,Built-In Speakers",None,"VGA,RS232,RJ45,Other,HDMI,USB",Ac to dc internal power supply,109.05,154.58,0.4,0.5,0.01,,,,,350,No,,None,N/A,1200,,,Yes,65,No,,09/30/2022 12:00:00 AM,09/28/2022 12:00:00 AM,"United States, Switzerland, Taiwan, Japan, Canada",ES_1140725_TL7-75_09292022124221_3547655,No
2402200,NZS Inc dba Clary Icon,OneScreen,TL7-86,TL7-86,,857479008682,Signage Display,IPS LCD,3840 x 2160,8.3,85.6,3131.06,"Bluetooth,Touch Screen,USB-C,Built-In Speakers,Plug-in Module (Removable)","Bluetooth,Touch Screen,Built-In Speakers",None,"VGA,RS232,RJ45,Other,HDMI,USB",Ac to dc internal power supply,124.84,173.48,0.38,0.5,0.01,,,,,350,No,,None,N/A,1200,,,Yes,65,No,,09/30/2022 12:00:00 AM,09/29/2022 12:00:00 AM,"United States, Switzerland, Taiwan, Japan, Canada",ES_1140725_TL7-86_09302022151349_5697583,No
2366263,Optoma Corporation,Optoma,SLUGRK,3651RK,,,Signage Display,VA LCD,3840 x 2160,8.3,64.5,1779.11,"Touch Screen,Built-In Speakers","Touch Screen,Built-In Speakers",None,"VGA,RS232,RJ45,Other,Display,HDMI,USB",Ac to dc internal power supply,108.7,129.64,0.28,0.5,0.01,,,,,370,No,,None,N/A,4000,,,No,,No,,10/01/2020 12:00:00 AM,09/24/2020 12:00:00 AM,"United States, Switzerland, Taiwan, Japan, Canada",ES_1145091_3651RK_09252020094509_3899623,No
2366262,Optoma Corporation,Optoma,STUGRK,3751RK,,,Signage Display,VA LCD,3840 x 2160,8.3,74.5,2374.38,"Touch Screen,Built-In Speakers","Touch Screen,Built-In Speakers",None,"VGA,RS232,RJ45,Other,Display,HDMI,USB",Ac to dc internal power supply,142.9,160.46,0.34,0.5,0.01,,,,,370,No,,None,N/A,4000,,,No,,No,,10/01/2020 12:00:00 AM,09/24/2020 12:00:00 AM,United States,ES_1145091_3751RK_09252020094214_5130812,No
2366259,Optoma Corporation,Optoma,SBLGRK,3861RK,,,Signage Display,IPS LCD,3840 x 2160,8.3,85.6,3131.06,"Touch Screen,Built-In Speakers","Touch Screen,Built-In Speakers",None,"VGA,RS232,RJ45,Other,Display,HDMI,USB",Ac to dc internal power supply,179.3,183.9,0.34,0.5,0.01,,,,,370,No,,None,N/A,1200,,,No,,No,,10/01/2020 12:00:00 AM,09/24/2020 12:00:00 AM,United States,ES_1145091_3861RK_09252020093751_4205599,No
2361447,Optoma Corporation,Optoma,5651RK,5651RK,"ULUGRK,ULUGRK,",,Signage Display,IPS LCD,3840 x 2160,8.3,64.4,1771.42,"Touch Screen,Built-In Speakers","Touch Screen,Built-In Speakers",None,"VGA,RS232,RJ45,Other,HDMI,USB",Ac to dc internal power supply,121.07,131.8,0.33,0.5,0.02,,,,,350,No,,None,N/A,1200,,,No,,No,,06/20/2020 12:00:00 AM,06/09/2020 12:00:00 AM,"United States, Switzerland, Taiwan, Canada",ES_1145091_5651RK_06092020152517_7926159,No
2386506,Optoma Corporation,Optoma,ULUNRK,5652RK,,,Signage Display,TN LCD,3840 x 2160,8.3,64.5,1779.11,"Touch Screen,USB-C,Built-In Speakers","Touch Screen,Built-In Speakers",None,"VGA,RS232,RJ45,HDMI,USB",Ac to dc internal power supply,118.13,131.28,0.24,0.5,0.01,,,,,350,No,,None,N/A,1200,,,Yes,65,No,,12/10/2021 12:00:00 AM,10/26/2021 12:00:00 AM,"United States, Japan",ES_1145091_5652RK_10262021161747_7019454,No
2361448,Optoma Corporation,Optoma,5751RK,5751RK,"UTUGRK,UTUGRK,",,Signage Display,IPS LCD,3840 x 2160,8.3,74.5,2367.13,"Touch Screen,Built-In Speakers","Touch Screen,Built-In Speakers",None,"VGA,RS232,RJ45,Other,HDMI,USB",Ac to dc internal power supply,124.25,152.87,0.3,0.5,0.02,,,,,350,No,,None,N/A,1200,,,No,,No,,06/20/2020 12:00:00 AM,06/09/2020 12:00:00 AM,"United States, Switzerland, Taiwan, Canada",ES_1145091_5751RK_06092020153129_8772322,No
2386507,Optoma Corporation,Optoma,UTUNRK,5752RK,,,Signage Display,TN LCD,3840 x 2160,8.3,74.5,2374.38,"Touch Screen,USB-C,Built-In Speakers","Touch Screen,Built-In Speakers",None,"VGA,RS232,RJ45,HDMI,USB",Ac to dc internal power supply,139.48,156.73,0.22,0.5,0.02,,,,,350,No,,None,N/A,1200,,,Yes,65,No,,12/10/2021 12:00:00 AM,10/26/2021 12:00:00 AM,"United States, Japan",ES_1145091_5752RK_10262021162220_3984911,No
2361449,Optoma Corporation,Optoma,5861RK,5861RK,"UBLGRK,UBLGRK,",,Signage Display,IPS LCD,3840 x 2160,8.3,85.5,3109.59,"Touch Screen,Built-In Speakers","Touch Screen,Built-In Speakers",None,"VGA,RS232,RJ45,Other,HDMI,USB",Ac to dc internal power supply,157.91,181.51,0.29,0.5,0.02,,,,,350,No,,None,N/A,1200,,,No,,No,,06/20/2020 12:00:00 AM,06/09/2020 12:00:00 AM,"United States, Switzerland, Taiwan, Canada",ES_1145091_5861RK_06092020153507_3203097,No
2386505,Optoma Corporation,Optoma,UBLNRK,5862RK,,,Signage Display,TN LCD,3840 x 2160,8.3,85.6,3131.06,"Touch Screen,USB-C,Built-In Speakers","Touch Screen,Built-In Speakers",None,"VGA,RS232,RJ45,HDMI,USB",Ac to dc internal power supply,169.95,184.34,0.25,0.5,0.01,,,,,350,No,,None,N/A,1200,,,Yes,65,No,,12/10/2021 12:00:00 AM,10/26/2021 12:00:00 AM,"United States, Japan",ES_1145091_5862RK_10262021160724_5841229,No
2405353,Optoma Corporation,Optoma,NSBLGK,NSBLGK,"N3861K,N3861K,",,Signage Display,IPS LCD,3840 x 2160,8.3,85.6,3131.06,"USB-C,Built-In Speakers",Built-In Speakers,None,"RS232,RJ45,Other,HDMI,USB",Ac to dc internal power supply,167.08,201.29,0.27,0.5,0.01,,,,,450,No,,None,N/A,1200,,,Yes,65,No,,12/15/2022 12:00:00 AM,12/06/2022 12:00:00 AM,"United States, Switzerland, Taiwan, Japan, Canada",ES_1145091_NSBLGK_12072022124647_4303789,No
2405354,Optoma Corporation,Optoma,NSKBGK,NSKBGK,"N3981K,N3981K,",,Signage Display,IPS LCD,3840 x 2160,8.3,97.8,4063.49,"USB-C,Built-In Speakers",Built-In Speakers,None,"RS232,RJ45,Other,HDMI,USB",Ac to dc internal power supply,179.13,225.85,0.27,0.5,0.01,,,,,450,No,,None,N/A,1200,,,Yes,65,No,,12/15/2022 12:00:00 AM,12/06/2022 12:00:00 AM,"United States, Switzerland, Taiwan, Japan, Canada",ES_1145091_NSKBGK_12072022125418_4866453,No
2405351,Optoma Corporation,Optoma,NSLUGK,NSLUGK,"N3651K,N3651K,",,Signage Display,IPS LCD,3840 x 2160,8.3,64.5,1779.11,"USB-C,Built-In Speakers",Built-In Speakers,None,"RS232,RJ45,Other,HDMI,USB",Ac to dc internal power supply,93.52,140.16,0.27,0.5,0.01,,,,,450,No,,None,N/A,1200,,,Yes,65,No,,12/15/2022 12:00:00 AM,12/06/2022 12:00:00 AM,"United States, Switzerland, Taiwan, Japan, Canada",ES_1145091_NSLUGK_12072022123858_4910275,No
2405352,Optoma Corporation,Optoma,NSTUGK,NSTUGK,"N3751K,N3751K,",,Signage Display,IPS LCD,3840 x 2160,8.3,74.5,2372.72,"USB-C,Built-In Speakers",Built-In Speakers,None,"RS232,RJ45,Other,HDMI,USB",Ac to dc internal power supply,137.89,166.01,0.27,0.5,0.01,,,,,450,No,,None,N/A,1200,,,Yes,65,No,,12/15/2022 12:00:00 AM,12/06/2022 12:00:00 AM,"United States, Switzerland, Taiwan, Japan, Canada",ES_1145091_NSTUGK_12072022124329_6438140,No
2400984,"Planar Systems, Inc.",PLANAR,LCD Monitor,URP49,,,Signage Display,TFT LCD,3840 x 2160,8,48.5,1017.31,Touch Screen,Touch Screen,Touch Screen,"VGA,RS232,RJ45,Display,HDMI",Ac to dc internal power supply,,88.46,0.1,2,0,,,,,500,No,,sRGB,N/A,1100,,,No,,No,,09/01/2022 12:00:00 AM,07/13/2022 12:00:00 AM,United States,ES_1143424_URP49_07222022130806_7831316,No
2400985,"Planar Systems, Inc.",PLANAR,LCD Monitor,URP49-T,,,Signage Display,TFT LCD,3840 x 2160,8,48.5,1017.31,Touch Screen,Touch Screen,Touch Screen,"VGA,RS232,RJ45,Display,HDMI",Ac to dc internal power supply,,88.46,0.1,2,0,,,,,450,No,,sRGB,N/A,1100,,,No,,No,,09/01/2022 12:00:00 AM,07/13/2022 12:00:00 AM,United States,ES_1143424_URP49-T_07222022130806_9909621,No
2400986,"Planar Systems, Inc.",PLANAR,LCD Monitor,URP55,,,Signage Display,TFT LCD,3840 x 2160,8,54.6,1275.74,Touch Screen,Touch Screen,Touch Screen,"VGA,Display,HDMI",Ac to dc internal power supply,,104.27,0.1,2,0,,,,,500,No,,sRGB,N/A,1100,,,No,,No,,09/01/2022 12:00:00 AM,07/13/2022 12:00:00 AM,United States,ES_1143424_URP55_07222022142339_6508454,No
2400987,"Planar Systems, Inc.",PLANAR,LCD Monitor,URP55-T,,,Signage Display,TFT LCD,3840 x 2160,8,54.6,1275.74,Touch Screen,Touch Screen,Touch Screen,"VGA,Display,HDMI",Ac to dc internal power supply,,104.27,0.1,2,0,,,,,400,No,,sRGB,N/A,1100,,,No,,No,,09/01/2022 12:00:00 AM,07/13/2022 12:00:00 AM,United States,ES_1143424_URP55-T_07222022142339_6661473,No
2400988,"Planar Systems, Inc.",PLANAR,LCD Monitor,URP65,,,Signage Display,TFT LCD,3840 x 2160,8,64.5,1778.87,Touch Screen,Touch Screen,Touch Screen,"VGA,Display,HDMI",Ac to dc internal power supply,,130.51,0.1,2,0,,,,,500,No,,sRGB,N/A,1100,,,No,,No,,09/01/2022 12:00:00 AM,07/13/2022 12:00:00 AM,United States,ES_1143424_URP65_07182022133810_9119924,No
2400989,"Planar Systems, Inc.",PLANAR,LCD Monitor,URP65-T,,,Signage Display,TFT LCD,3840 x 2160,8,64.5,1778.87,Touch Screen,Touch Screen,Touch Screen,"VGA,Display,HDMI",Ac to dc internal power supply,,130.51,0.1,2,0,,,,,400,No,,sRGB,N/A,1100,,,No,,No,,09/01/2022 12:00:00 AM,07/13/2022 12:00:00 AM,United States,ES_1143424_URP65-T_07182022133810_5441909,No
2404411,"Planar Systems, Inc.",PLANAR,Signage Display,URP75,,,Signage Display,TN LCD,2160 x 3840,8.3,75,2388,"Full Network Connectivity,Built-In Speakers,User Adjustable Backlight","Full Network Connectivity,Built-In Speakers",None,"RS232,RJ45,Other,Display,HDMI,USB",Ac to dc internal power supply,132.52,185.97,0.13,0.5,0,,,,,500,Yes,,sRGB,N/A,1200,,,No,,No,,02/01/2022 12:00:00 AM,11/07/2022 12:00:00 AM,"United States, Canada",ES_1143424_URP75_11142022102929_3977536,No
2404412,"Planar Systems, Inc.",PLANAR,Signage Display,URP75-ERO-T,,,Signage Display,TN LCD,2160 x 3840,8.3,75,2388,"Full Network Connectivity,Touch Screen,Built-In Speakers,User Adjustable Backlight","Full Network Connectivity,Touch Screen,Built-In Speakers",None,"RS232,RJ45,Other,Display,HDMI,USB",Ac to dc internal power supply,128.29,185.22,0.07,0.5,0,,,,,450,Yes,,sRGB,N/A,1200,,,No,,No,,02/01/2022 12:00:00 AM,11/07/2022 12:00:00 AM,"United States, Canada",ES_1143424_URP75-ERO-T_11142022103833_7408919,No
2404413,"Planar Systems, Inc.",PLANAR,Signage Display,URP85,,,Signage Display,TN LCD,2160 x 3840,8.3,85,3070,"Full Network Connectivity,Built-In Speakers,User Adjustable Backlight","Full Network Connectivity,Built-In Speakers",None,"RS232,RJ45,Other,Display,HDMI,USB",Ac to dc internal power supply,136.71,199.44,0.2,0.5,0,,,,,500,Yes,,sRGB,N/A,5000,,,No,,No,,12/01/2022 12:00:00 AM,11/07/2022 12:00:00 AM,"United States, Canada",ES_1143424_URP85_11142022104058_4563794,No
2404414,"Planar Systems, Inc.",PLANAR,Signage Display,URP85-ERO-T,,,Signage Display,TN LCD,2160 x 3840,8.3,85,3070,"Full Network Connectivity,Touch Screen,Built-In Speakers,User Adjustable Backlight","Full Network Connectivity,Touch Screen,Built-In Speakers",None,"RS232,RJ45,Other,Display,HDMI,USB",Ac to dc internal power supply,131.4,199.97,0.19,0.5,0,,,,,450,Yes,,sRGB,N/A,5000,,,No,,No,,12/01/2022 12:00:00 AM,11/07/2022 12:00:00 AM,"United States, Canada",ES_1143424_URP85-ERO-T_11142022104122_5742723,No
2340358,"Planar Systems, Inc.",PLANAR,VM49LX-U,VM49LX-U,"F49LETC200LX-U,F49LETC200LX-U,",810689006541,Signage Display,IPS LCD,1920 x 1080,2.1,48.5,1005.1,"Built-In Speakers,User Adjustable Backlight",Built-In Speakers,None,"VGA,RS232,RJ45,Other,Display,HDMI,USB",Ac to dc internal power supply,43.3,91.44,0.33,0.5,0,,,,,334,No,,NTSC,N/A,1300,,,No,,No,,07/15/2019 12:00:00 AM,06/25/2019 12:00:00 AM,"United States, Taiwan, Japan, Canada",ES_1143424_VM49LX-U_06262019113233_6919537,No
2340359,"Planar Systems, Inc.",PLANAR,VM49MX-X,VM49MX-X,"F49LETC200MX-X,F49LETC200MX-X,",810689006558,Signage Display,IPS LCD,1920 x 1080,2.1,48.5,1005.1,"Built-In Speakers,User Adjustable Backlight",Built-In Speakers,None,"VGA,RS232,RJ45,Other,Display,HDMI,USB",Ac to dc internal power supply,52.01,93.19,0.33,0.5,0,,,,,484.2,No,,NTSC,N/A,1300,,,No,,No,,07/15/2019 12:00:00 AM,06/25/2019 12:00:00 AM,"United States, Taiwan, Japan, Canada",ES_1143424_VM49MX-X_06262019113944_6167739,No
2340360,"Planar Systems, Inc.",PLANAR,VM55LX-M,VM55LX-M,"F55LETC200LX-M,F55LETC200LX-M,",810689006534,Signage Display,IPS LCD,1920 x 1080,2.1,54.6,1275.7,"Built-In Speakers,User Adjustable Backlight",Built-In Speakers,None,"VGA,RS232,RJ45,Other,Display,HDMI,USB",Ac to dc internal power supply,86.15,103.45,0.36,0.5,0,,,,,342.1,No,,NTSC,N/A,1100,,,No,,No,,07/15/2019 12:00:00 AM,06/25/2019 12:00:00 AM,"United States, Taiwan, Japan, Canada",ES_1143424_VM55LX-M_06262019114348_8960756,No
2374886,"Planar Systems, Inc.",PLANAR,VM55LX-U2,VM55LX-U2,,810689008330,Signage Display,TFT LCD,1920 x 1080,2.1,55,1275.67,Built-In Speakers,Built-In Speakers,None,"VGA,RS232,RJ45,Other,Display,HDMI,USB",Ac to dc internal power supply,51.7,105.86,0.33,0.5,0,,,,,500,No,,sRGB,N/A,1200,,,No,,No,,02/20/2021 12:00:00 AM,03/17/2021 12:00:00 AM,"United States, Taiwan, Japan, Canada",ES_1143424_VM55LX-U2_03172021132736_408899,No
2386159,"Planar Systems, Inc.",PLANAR,VM55LX-X2,VM55LX-X2,,810689008323,Signage Display,IPS LCD,1920 x 1080,2.1,54.6,1275.59,"Full Network Connectivity,Built-In Speakers","Full Network Connectivity,Built-In Speakers",Full Network Connectivity,"VGA,RS232,RJ45,Other,Display,HDMI,USB",Ac to dc internal power supply,109.78,110.67,0.64,3.5,0,,,,,500,No,,None,N/A,1100,,,No,,No,,09/20/2021 12:00:00 AM,10/18/2021 12:00:00 AM,"United States, Taiwan, Japan, Canada",ES_1143424_VM55LX-X2_10132021141957_4504815,No
2340361,"Planar Systems, Inc.",PLANAR,VM55MX-M,VM55MX-M,"F55LETC200MX-M,F55LETC200MX-M,",810689006527,Signage Display,IPS LCD,1920 x 1080,2.1,54.6,1275.7,"Built-In Speakers,User Adjustable Backlight",Built-In Speakers,None,"VGA,RS232,RJ45,Other,Display,HDMI,USB",Ac to dc internal power supply,74.91,111.5,0.33,0.5,0,,,,,482,No,,NTSC,N/A,1100,,,No,,No,,07/15/2019 12:00:00 AM,06/25/2019 12:00:00 AM,"United States, Taiwan, Japan, Canada",ES_1143424_VM55MX-M_06262019114813_5557356,No
2386148,"Planar Systems, Inc.",PLANAR,VM55MX-M2,VM55MX-M2,,810689008293,Signage Display,IPS LCD,1920 x 1080,2.1,54.6,1275.59,"Full Network Connectivity,Built-In Speakers","Full Network Connectivity,Built-In Speakers",Full Network Connectivity,"VGA,RS232,RJ45,Other,Display,HDMI,USB",Ac to dc internal power supply,117.39,117.97,0.51,3.5,0,,,,,700,No,,None,N/A,1100,,,No,,No,,09/20/2021 12:00:00 AM,10/18/2021 12:00:00 AM,"United States, Taiwan, Japan, Canada",ES_1143424_VM55MX-M2_10122021134007_3152887,No
2346063,"Planar Systems, Inc.",PLANAR,VM55MX-X,VM55MX-X,"VM55LX-X, VM55LX-U,VM55LX-X, VM55LX-U,",810689004779,Signage Display,TN LCD,1920 x 1080,2.1,54.6,1275.67,None,None,None,"RS232,RJ45,Other,Display,HDMI,USB",Ac to dc internal power supply,73.2,,0.34,,0.01,,,226.37,227.27,700,No,,None,N/A,1000,,,No,,Yes,,10/01/2019 12:00:00 AM,09/06/2019 12:00:00 AM,"United States, Switzerland, Taiwan, Japan, Canada",ES_1143424_VM55MX-X_09102019122459_2595044,No
2364777,"Samsung Electronics Co., Ltd.",Samsung,QB50R,QB50R,"LH50QBREBGCX**,LH50QBREBGCX**,; LH50QBREBGCXGO,LH50QBREBGCXGO,* can be any alphanumeric character; LH50QBREBGCXZA,LH50QBREBGCXZA,; QB50R-B,QB50R-B,",,Signage Display,VA LCD,3840 x 2160,8.3,49.5,1047.01,User Adjustable Backlight,Built-In Speakers,None,"RS232,RJ45,DVI,Display,HDMI,USB",Ac to dc internal power supply,78.6,89.26,0.44,0.5,0.34,,,,,367,No,,sRGB,N/A,5000,,,No,,No,,08/31/2020 12:00:00 AM,08/19/2020 12:00:00 AM,"United States, Taiwan, Canada",ES_1023593_QB50R_08202020074554_9554201,No
2390704,"Samsung Electronics Co., Ltd.",Samsung,QB55B,QB55B,"LH55QBBEBGCX**,LH55QBBEBGCX**,* can be any alphanumeric character; LH55QBBNBGCX**,LH55QBBNBGCX**,* can be any alphanumeric character; QB55B-N,QB55B-N,",,Signage Display,VA LCD,3840 x 2160,8.3,54.6,1275.67,User Adjustable Backlight,Built-In Speakers,None,"RS232,RJ45,HDMI,USB",Ac to dc internal power supply,84.4,104.37,0.5,0.5,0.5,,,,,394,No,,sRGB,N/A,4000,,,No,,No,,01/31/2022 12:00:00 AM,01/17/2022 12:00:00 AM,"United States, Taiwan, Canada",ES_1023593_QB55B_01162022230661_2232795,No
2390707,"Samsung Electronics Co., Ltd.",Samsung,QB65B,QB65B,"LH65QBBEBGCX**,LH65QBBEBGCX**,* can be any alphanumeric character; LH65QBBNBGCX**,LH65QBBNBGCX**,* can be any alphanumeric character; QB65B-N,QB65B-N,",,Signage Display,VA LCD,3840 x 2160,8.3,64.5,1779.11,User Adjustable Backlight,Built-In Speakers,None,"RS232,RJ45,HDMI,USB",Ac to dc internal power supply,109.1,131.15,0.5,0.5,0.5,,,,,397,No,,sRGB,N/A,4000,,,No,,No,,01/31/2022 12:00:00 AM,01/17/2022 12:00:00 AM,"United States, Taiwan, Canada",ES_1023593_QB65B_011620222306301_2558270,No
2396894,"Samsung Electronics Co., Ltd.",Samsung,QB75B,QB75B,"LH75QBBEBGCX**,LH75QBBEBGCX**,Same as basic model except model designation. * can be any alphanumeric character; LH75QBBNBGCX**,LH75QBBNBGCX**,Same as basic model except model designation. * can be any alphanumeric character; QB75B-N,QB75B-N,Same as basic model except model designation.",,Signage Display,VA LCD,3840 x 2160,8.3,74.6,2381.36,Built-In Speakers,None,None,"RS232,RJ45,HDMI,USB",Ac to dc internal power supply,133.9,149.59,0.5,0.5,0.5,,,,,330,No,,sRGB,N/A,4000,,,No,,No,,06/05/2022 12:00:00 AM,05/25/2022 12:00:00 AM,"United States, Taiwan, Canada",ES_1023593_QB75B_051920220756921_5252838,No
2396587,"Samsung Electronics Co., Ltd.",Samsung,QH43B,QH43B,"LH43QHBEBGCX**,LH43QHBEBGCX**,Same as basic model except model designation. * can be any alphanumeric character",,Signage Display,VA LCD,3840 x 2160,8.3,42.5,771.85,User Adjustable Backlight,Built-In Speakers,None,"RS232,RJ45,HDMI,USB",Ac to dc internal power supply,71.56,80.4,0.5,0.5,0.5,,,,,663,No,,sRGB,N/A,4000,,,No,,No,,06/05/2022 12:00:00 AM,05/18/2022 12:00:00 AM,"United States, Taiwan, Canada",ES_1023593_QH43B_051820220630431_8458405,No
2396891,"Samsung Electronics Co., Ltd.",Samsung,QH50B,QH50B,"LH50QHBEBGCX**,LH50QHBEBGCX**,Same as basic model except model designation. * can be any alphanumeric character",,Signage Display,VA LCD,3840 x 2160,8.3,49.5,1047.01,User Adjustable Backlight,Built-In Speakers,None,"RS232,RJ45,HDMI,USB",Ac to dc internal power supply,90.5,104.5,0.5,0.5,0.5,,,,,731,No,,sRGB,N/A,4000,,,No,,No,,06/05/2022 12:00:00 AM,05/25/2022 12:00:00 AM,"United States, Taiwan, Canada",ES_1023593_QH50B_051920220610432_2543051,No
2390705,"Samsung Electronics Co., Ltd.",Samsung,QH55B,QH55B,"LH55QHBEBGCX**,LH55QHBEBGCX**,* can be any alphanumeric character",,Signage Display,VA LCD,3840 x 2160,8.3,54.6,1275.67,User Adjustable Backlight,Built-In Speakers,None,"RS232,RJ45,HDMI,USB",Ac to dc internal power supply,103.2,117.99,0.5,0.5,0.5,,,,,661,No,,sRGB,N/A,4000,,,No,,No,,01/31/2022 12:00:00 AM,01/17/2022 12:00:00 AM,"United States, Taiwan, Canada",ES_1023593_QH55B_011720220707168_1807526,No
2390708,"Samsung Electronics Co., Ltd.",Samsung,QH65B,QH65B,"LH65QHBEBGCX**,LH65QHBEBGCX**,* can be any alphanumeric character",,Signage Display,VA LCD,3840 x 2160,8.3,64.5,1779.11,User Adjustable Backlight,Built-In Speakers,None,"RS232,RJ45,HDMI,USB",Ac to dc internal power supply,134.1,149.44,0.5,0.5,0.5,,,,,654,No,,sRGB,N/A,4000,,,No,,No,,01/31/2022 12:00:00 AM,01/17/2022 12:00:00 AM,"United States, Taiwan, Canada",ES_1023593_QH65B_011720220707961_6179630,No
2396892,"Samsung Electronics Co., Ltd.",Samsung,QH75B,QH75B,"LH75QHBEBGCX**,LH75QHBEBGCX**,Same as basic model except model designation. * can be any alphanumeric character",,Signage Display,VA LCD,3840 x 2160,8.3,74.6,2381.36,User Adjustable Backlight,Built-In Speakers,None,"RS232,RJ45,HDMI,USB",Ac to dc internal power supply,166.3,186.55,0.5,0.5,0.5,,,,,718,No,,sRGB,N/A,4000,,,No,,No,,06/05/2022 12:00:00 AM,05/25/2022 12:00:00 AM,"United States, Taiwan, Canada",ES_1023593_QH75B_051920220640234_2851257,No
2352733,"Samsung Electronics Co., Ltd.",Samsung,QM32R,QM32R,"LH32QMREBGC***,LH32QMREBGC***,(* can be any alphanumeric character); LH32QMREBGCXZA,LH32QMREBGCXZA,; QM32R-A,QM32R-A,; QM32R-AN,QM32R-AN,; QM32R-B,QM32R-B,",,Signage Display,VA LCD,1920 x 1080,2.1,31.5,425.27,User Adjustable Backlight,Built-In Speakers,None,"RS232,Display,HDMI,USB",Ac to dc internal power supply,39.9,48,0.27,0.5,0.22,,,,,446,No,,sRGB,N/A,5000,,,No,,No,,01/10/2020 12:00:00 AM,01/08/2020 12:00:00 AM,"United States, Taiwan, Canada",ES_1023593_QM32R_01092020012530_3130549,No
2359642,"Samsung Electronics Co., Ltd.",Samsung,QM32R-T,QM32R-T,",,(* can be any alphanumeric character); LH32QMRTBGCX**,LH32QMRTBGCX**,",,Signage Display,VA LCD,1920 x 1080,2.1,31.5,425.27,User Adjustable Backlight,Built-In Speakers,None,"RS232,Display,HDMI,USB",Ac to dc internal power supply,41.3,46.9,0.28,0.5,0.23,,,,,378,No,,sRGB,N/A,5000,,,No,,No,,06/01/2020 12:00:00 AM,05/11/2020 12:00:00 AM,"United States, Taiwan, Canada",ES_1023593_QM32R-T_05112020090601_7961927,No
2396028,"Samsung Electronics Co., Ltd.",Samsung,QM43B-T,QM43B-T,"LH43QMBTBGCX**,LH43QMBTBGCX**,Same as basic model except model designation. * can be any alphanumeric character",,Signage Display,VA LCD,3840 x 2160,8.3,42.5,771.85,User Adjustable Backlight,Built-In Speakers,None,"RS232,RJ45,HDMI,USB",Ac to dc internal power supply,66.9,74.66,0.5,0.5,0.5,,,,,477,No,,sRGB,N/A,4000,,,No,,No,,05/18/2022 12:00:00 AM,05/15/2022 12:00:00 AM,"United States, Taiwan, Canada",ES_1023593_QM43B-T_050920220221696_9608614,No
2359643,"Samsung Electronics Co., Ltd.",Samsung,QM43R-T,QM43R-T,",,(* can be any alphanumeric character); LH43QMRTBGCX**,LH43QMRTBGCX**,",,Signage Display,VA LCD,3840 x 2160,8.3,42.5,771.85,User Adjustable Backlight,Built-In Speakers,None,"RS232,RJ45,DVI,Display,HDMI,USB",Ac to dc internal power supply,65.4,73.7,0.35,0.5,0.24,,,,,447,No,,sRGB,N/A,4000,,,No,,No,,06/01/2020 12:00:00 AM,05/11/2020 12:00:00 AM,"United States, Taiwan, Canada",ES_1023593_QM43R-T_05112020091014_8214792,No
2396893,"Samsung Electronics Co., Ltd.",Samsung,QM50B,QM50B,"LH50QMBEBGCX**,LH50QMBEBGCX**,Same as basic model except model designation. * can be any alphanumeric character",,Signage Display,VA LCD,3840 x 2160,8.3,49.5,1047.01,User Adjustable Backlight,Built-In Speakers,None,"RS232,RJ45,HDMI,USB",Ac to dc internal power supply,81.9,94.32,0.5,0.5,0.5,,,,,488,No,,sRGB,N/A,4000,,,No,,No,,06/05/2022 12:00:00 AM,05/25/2022 12:00:00 AM,"United States, Taiwan, Canada",ES_1023593_QM50B_051920220701657_7442683,No
2352012,"Samsung Electronics Co., Ltd.",Samsung,S24H650GDU,S24H650GDU,,,Monitor,PLS,1920 x 1200,2.3,24.1,260.34,User Adjustable Backlight,None,None,"VGA,DVI,Display,HDMI",Ac to dc internal power supply,12.72,,0.15,,0.01,,,,,300,No,,sRGB,N/A,1000,,,No,,No,,01/01/2020 12:00:00 AM,12/26/2019 12:00:00 AM,"United States, Taiwan, Canada",ES_1023593_S24H650GDU_12272019061342_7222028,No
